"","Mouse_ID","POND_Mouse_ID","Study_Name","Background","Is_Wildtype","TwoLevel_Group","Mouse_Sex","Mouse_Age","Timepoint","AGE_cent","total_tissue_volume","Left Piriform cortex","Left Subiculum","Left Entorhinal area","Left Field CA1","Left Field CA3","Left Dentate gyrus, molecular layer","Left Hippocampus","Left Medial amygdalar nucleus","Left Amygdala","Left Anterior cingulate area","Left Retrosplenial area","Left Primary auditory area","Left Agranular insula","Left Perirhinal area","Left Primary motor area","Left Ventral orbital area","Left Primary somatosensory area","Left Primary visual area","Left Temporal association areas","Left Posterior parietal association areas","Left Globus pallidus","Left Bed nuclei of the stria terminalis","Left Nucleus accumbens","Left Caudoputamen","Left Thalamus","Left Medial preoptic nucleus","Left Hypothalamus","Left Cerebellar cortex","Right Piriform cortex","Right Subiculum","Right Entorhinal area","Right Field CA1","Right Field CA3","Right Dentate gyrus, molecular layer","Right Hippocampus","Right Medial amygdalar nucleus","Right Amygdala","Right Anterior cingulate area","Right Retrosplenial area","Right Primary auditory area","Right Agranular insula","Right Perirhinal area","Right Primary motor area","Right Ventral orbital area","Right Primary somatosensory area","Right Primary visual area","Right Temporal association areas","Right Posterior parietal association areas","Right Globus pallidus","Right Bed nuclei of the stria terminalis","Right Nucleus accumbens","Right Caudoputamen","Right Thalamus","Right Medial preoptic nucleus","Right Hypothalamus","Right Cerebellar cortex","Midbrain","Medulla","Pons","Hindbrain","Brain stem"
"175","LxK_15.6",32,"latXkctd13","C57BL-6J","WT",NA,"M",70,NA,7.58041958041958,446.387310002535,4.93472384181183,2.93555784694509,6.13718125738935,4.47899476710833,3.31697185150021,2.11063424055631,11.4648535110919,0.503495161963714,6.63221242477405,2.28287901128993,3.27901181684765,0.82318278957183,0.417859683020028,1.30671337612969,4.2127863083012,0.800465279564108,13.6482495549844,1.27519239132977,1.49568628409107,1.50746301228791,5.51217422819333,0.673660476906688,3.59658054933283,10.5576815781099,8.79065091672659,0.0952974286858028,5.38579047889938,12.7721162956836,5.06794153480932,2.84700252331546,6.0554325644625,4.32788404191559,3.22138349267167,1.96358205834913,10.9999141925111,0.542793781950713,6.17879257853068,2.26298084639709,2.97764335073529,0.773289581905702,0.44382699706099,1.2514446748298,3.68034479784621,0.679473582881166,13.7873309400226,1.00698284293737,1.63282980714356,1.1368617727036,5.62754266555988,0.669264961279923,3.7179337768384,10.4624405232456,8.74638789814893,0.0837835933376312,5.17279111427107,12.0697035414572,32.3695920038145,28.3724125399267,18.466813737897,46.8023224675628,79.1771623508307
"176","LxK_8.4",35,"latXkctd13","C57BL-6J","WT",NA,"F",70,NA,7.58041958041958,445.306929065171,4.89452604061615,2.86741394218628,6.36980916256083,4.49571122175142,3.40103276111844,2.34885866916056,12.0073035897546,0.490900562313894,6.7676541864237,2.54490025064838,3.146509377174,0.760710557362137,0.475627010483032,1.1981482700422,4.33724908300998,0.852255023843312,13.8810646430848,1.14257086138228,1.25174487262139,1.41132962112866,5.52116374713725,0.662250332982218,3.72022850181023,10.4856035450713,8.38222883125317,0.0919403538333225,5.46527720306538,12.8156612177874,5.51841512738217,2.91519035091557,6.12589773889598,4.46018033412446,3.47950691869018,2.19833818250034,11.8379595757612,0.541852279041195,6.48621610798146,2.56752739678457,3.08314705955647,0.753982437625453,0.41612104830297,1.23413627042785,3.9130136511882,0.867281865027895,13.7770237947864,1.21078163343508,1.49436682267715,0.996033277249027,5.69321992522685,0.66940368778344,3.74523579511224,10.6432958690806,8.40453274708561,0.0861039400709728,5.62283493395881,12.8400728191275,31.2328812051253,27.6647799534968,18.3438745765786,46.002156510007,77.3129280135304
"177","LxK_5.6",37,"latXkctd13","C57BL-6J","WT",NA,"F",70,NA,7.58041958041958,442.683352382017,4.77019330668533,2.74918426742974,5.89568808943396,4.1634612899159,3.26259788022311,2.07428586102358,11.0076271223097,0.475911214843321,6.50033745684745,2.41739768392583,3.29879185730251,0.775381330400494,0.443046237793898,1.23488276979857,4.17751210351461,0.800208894691438,13.8127798255781,1.20992237827265,1.45531978862168,1.54880037048635,5.57858659263647,0.648379177623058,3.69159630345702,10.3725060556105,8.84142420794561,0.0924299272493092,5.44996864878156,12.510777202483,5.12586726591169,2.793887794448,5.93603782511108,4.18244219092009,3.25961210212556,1.98669881853039,10.8890465875357,0.505390439090754,6.21123978468005,2.31607211482314,3.01661589513265,0.842587008471738,0.42662014467443,1.33541614173034,3.61971746581045,0.730139263101168,13.9555366211047,1.27418406897925,1.67990067514893,1.13852308889316,5.83204776058727,0.663715901139222,3.76658410223599,10.6677919198828,9.03704835971927,0.0888883561509827,5.43499662907746,12.3988501817488,31.5412350881485,26.8845023859985,17.2862331094179,44.1798343073149,75.6395935946466
"178","LxK_5.4",39,"latXkctd13","C57BL-6J","WT",NA,"M",70,NA,7.58041958041958,426.541976944482,4.93509777484621,2.88973107099479,6.22020785307917,4.13576686505956,2.97291586083274,2.27295470013632,10.9800522175962,0.554494421109112,6.58150611400701,2.45594295715379,3.04284290009123,0.736809827776469,0.448591901230346,1.28972582577287,3.80972418630918,0.779869028126338,12.6920719014872,1.058344295558,1.38107254155928,1.28889688081656,5.54519695084462,0.663145246231196,3.83711062659455,9.74842926667184,8.10218239687328,0.103410359579297,5.59725039906167,12.4048364415181,5.34508697075028,2.84157939784551,6.34315160808163,4.12733784275016,3.31719595292072,2.12781954584632,11.14903721283,0.597572133049967,6.18969997268826,2.50954985232624,2.72721283904909,0.649195115141782,0.447035054285603,1.188637444995,3.41948882176955,0.737526335336097,12.3757717306538,1.17801513719789,1.31393940651195,0.962040192139301,5.50374938361721,0.66045582830656,3.84832005102455,9.40982659754648,7.85943119610324,0.0878276262157408,5.51145868998644,12.3108099240126,30.7296552392207,27.7577415391684,17.8143876011147,45.5510264892539,76.3840956373873
"179","LxK_5.1",41,"latXkctd13","C57BL-6J","WT",NA,"M",70,NA,7.58041958041958,444.755056056888,4.66399632492186,2.77329017373817,5.7533324274201,4.40389547087619,3.19478666317057,2.12969932197789,11.3662732267408,0.513251541974138,6.51238743564209,2.270146078336,3.06897797362408,0.769843356472108,0.451133663638718,1.23126105855499,4.18470068553272,0.753717771114067,13.1242253983532,1.2748950336393,1.41127481155076,1.39677227903883,5.8240554976776,0.73265017523516,3.69993101873107,10.5946198407227,8.94066291351005,0.108515910917444,5.62568057130309,11.9849687900516,5.15595272315091,2.91120275865826,6.19339248443119,4.31282779144471,3.29639509189419,2.01841134152273,11.1859930811548,0.57249391918734,6.47356719710953,2.35159158290291,2.94723124961594,0.786347940900227,0.42421410175597,1.25889928464648,3.52473186582604,0.767636684119776,13.179122756419,1.19608813736459,1.64088226439622,1.04197505956836,5.82026629767511,0.67724173523218,3.78954841667189,10.2640368369237,8.70362117794664,0.0934627539967133,5.5347639071813,12.2429242805763,32.8600846062461,29.316647355704,18.6007634230812,47.8393495596342,80.7207092701639
"180","VPA_10_15",1,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,441.184450333528,5.0426661051675,2.8396080547955,5.79271601330755,4.35018274940569,3.24487588072017,2.25701915784572,11.4458205334084,0.4764600978525,6.57241154127994,2.338280534695,3.13343888064143,0.787395377643279,0.487592412051937,1.28728154699344,4.31404751422465,0.791737101178558,13.4652363965922,1.11797415891124,1.401872258328,1.45308771675055,5.486941545986,0.702662767612549,3.75575429866239,10.3233603235954,8.84881288872763,0.102844066348936,5.41474220107886,11.6283718079021,5.3847084441984,2.91266194061046,6.09907144125481,4.29058548872077,3.38188601005109,2.09807707205939,11.2853048150384,0.543814587668927,6.35246993510222,2.39777142010345,2.92339279997039,0.821873669767707,0.438316013825984,1.24554213640043,3.82518065021719,0.797697929057868,13.5935185445116,1.20131979455047,1.62722219292526,1.085074876364,5.65030197318139,0.687167626192905,3.79892999162419,10.6387158815996,8.87713007817681,0.0927453103635072,5.40649854742473,11.8948674661669,32.7373679455508,27.2113727908376,17.7115143717749,44.9142959115445,77.5612435872863
"181","VPA_11_11",2,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,442.838260949142,5.12252158216432,2.79331447107475,5.93639028127296,4.32237408308137,3.39201211241266,2.19300216781248,11.5340057112818,0.545379652443096,7.01749489471398,2.48945988077792,3.09288974550535,0.84968589318267,0.447793660916102,1.36692504550255,4.29020496828618,0.851273743016888,13.496993350357,1.18460096484128,1.43423190249946,1.43602312245986,5.56272552118726,0.66792930954197,3.78134360558388,10.4461510722576,8.62068737200254,0.0993012689735283,5.51356137703309,12.3307433170808,5.36569807642849,2.80897675145784,5.95874966444762,4.19686177645762,3.31354295134163,2.03129593660121,11.0646238049672,0.567918618002898,6.46151443502419,2.44209806352271,2.93142287843286,0.772228512448742,0.42830230023654,1.29899136808272,3.77108626247076,0.790737125556724,13.3528434865021,1.16677475581941,1.56161446537485,1.10005177444818,5.64525102379045,0.666858723964185,3.81593975788356,10.2907979490659,8.52178920263417,0.0861385206724426,5.47825554294375,12.2895415857395,32.0015148538634,27.7230320278866,18.0922824803668,45.7924105921971,77.7647385408411
"182","VPA_12_12",3,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,432.462078425369,5.03558750332845,2.7367511613102,5.80076961941707,4.22743734021403,3.17248738659852,2.14283397107767,11.08861009018,0.525411238447486,6.64608204508631,2.56081226520899,2.9753676863516,0.785805464758044,0.446839762753059,1.24975230782391,4.29106261382354,0.811221820325648,13.274359802786,1.09172723536304,1.36927897051632,1.37989499907002,5.38475966940856,0.680674479280265,3.64667493516262,10.2958111171648,8.46351471218857,0.0981203365150591,5.42609833200032,11.835659389295,5.38207116774478,2.73859741521615,5.7604216320166,4.12508568981128,3.21211627319143,2.0323159057119,10.8758635649654,0.556052018453866,6.23995535948368,2.51378535746213,2.86210516886641,0.783448625403183,0.458519120190651,1.27060470801848,3.80964410698603,0.76010959015169,13.279675477083,1.12177529747237,1.58779472377486,1.08117754229004,5.51776945329277,0.658081147577197,3.72113866059807,10.2169865582095,8.42900604719172,0.0873507756616288,5.24941312462544,11.653898376773,31.0673657220717,26.5516086192723,17.2116434424847,43.7734324417634,74.7770502158536
"183","VPA_14_14",4,"VPA","C57BL-6J","WT",NA,"F",60,1,-2.41958041958042,388.726353026302,4.29758796003029,2.41237680917049,5.18441062364334,3.74296411471501,2.88086187927852,1.93785027571869,9.95293013398945,0.402748123902928,5.88795469285003,2.26200933970922,2.55443144108666,0.663722868213202,0.408577847546571,1.1146923309634,3.80128983562511,0.700241396188916,12.1182169253899,0.933149668695116,1.16840385083108,1.21737015826538,4.85933144076426,0.58910445345783,3.41241697533168,9.48217103801198,7.51059368036047,0.0834177274071176,4.82828659596928,10.6316260713913,4.70544492761041,2.41252156115149,5.30852621980569,3.70834333449903,2.97679299022264,1.79568307203047,9.82206088770732,0.419480171858221,5.47312120742912,2.27697832981545,2.37807276193136,0.638611824845169,0.343859171605091,1.08245074930271,3.29591753153249,0.705815322842765,11.9924303384007,1.00393580680097,1.2710659576516,0.92066305464414,4.9049575282735,0.566576347987347,3.46060574072558,9.46012782649261,7.58311079221522,0.0757737405149009,4.78429259932274,10.8006624063687,28.0830757909251,23.7975117948488,15.9995617066007,39.8545094642809,67.8541245807407
"184","VPA_15_16",5,"VPA","C57BL-6J","WT",NA,"F",60,1,-2.41958041958042,387.814629816734,4.39337029116498,2.37156396007418,5.31863739213411,3.75651882247849,2.77901161330453,1.90627287154404,9.87899551258817,0.484789779119247,6.04636853298341,2.21388796416265,2.6696392816097,0.658669216542276,0.39379242601941,1.09108796786582,3.56440813820787,0.695963005476725,11.2947686022857,0.985816572430202,1.24281935024341,1.2299630064618,4.90189805673356,0.55873420664901,3.3981253756603,9.32450481043987,7.36676586902127,0.0828863078008064,4.8729297345,10.7604288511502,4.68753342502951,2.39458764035333,5.23362206007343,3.68802340360499,2.93829771633731,1.82944941785298,9.84965253373137,0.509486210402073,5.67049490690217,2.16269683539359,2.48023608275711,0.646143133540616,0.388306005607359,1.10445304901793,3.26195260673155,0.620081426387007,11.5278890894103,0.971890737978137,1.38636381564522,0.914817053533201,5.03743514653831,0.561183588638478,3.43061185288826,9.27577453461465,7.35724096739027,0.0723794265451796,4.89624391189699,10.6994973754317,27.2399048595602,25.1090116251292,15.8714359449414,41.0404653095414,68.2735153883706
"185","VPA_741_1M_8",25,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,444.631244423373,5.0326012181776,2.76926309194627,6.10644527181473,4.38374678767722,3.2958010137072,2.31462367160459,11.6873438023246,0.538704496907421,6.8392723692673,2.55933069576481,3.15139922957887,0.832707894872481,0.419017732997649,1.32549004841039,4.11530245503509,0.868284212113554,13.4238798012675,1.20577156031862,1.50198855816531,1.42692543213017,5.57460457680657,0.687621170894381,3.71457415573575,10.2821273355092,8.45780333670965,0.0974117770399776,5.56966483117264,12.7476235492556,5.43893744127617,2.79717150947583,6.18998414172151,4.38021371103633,3.36141098756426,2.1302329403387,11.4931027692157,0.57952033809771,6.52103149091224,2.51139578099752,2.9185229459351,0.773611814045865,0.413018211073705,1.29703912566195,3.83946973377289,0.731570295796999,13.5004590730724,1.23347849836919,1.59313549648846,1.1138594723102,5.77586198684547,0.678217940464994,3.87014421303004,10.2791773266131,8.44899829157359,0.0816531772124538,5.5204257772669,12.6997620981762,31.6082248610296,28.5372394335957,18.3289569560179,46.8336489189221,78.4659084009652
"186","VPA_741_2M_9",28,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,436.800958454542,5.02242572803396,2.72781171066068,5.95822794399278,4.28386150070576,3.28176063805881,2.24996004530839,11.4340940607395,0.511889769541884,6.66522302190617,2.52531386132676,3.04087013541759,0.822941287148893,0.457438631231311,1.22835554703041,4.18305645248609,0.828696211306768,13.0557447098215,1.19371528115033,1.40537691293141,1.32967780442544,5.48881139733357,0.668733058984926,3.7994764257203,9.90473348126304,8.26251822898831,0.101781227136314,5.53945127184028,12.6666650146188,5.24921836639318,2.7970710393313,6.07644208429087,4.29000791962573,3.28659625962184,2.09270881358205,11.2280351981494,0.563574594953698,6.24211101256808,2.52561376096219,2.93188914105326,0.759625097897178,0.435797945496475,1.30611441475312,3.69686241177888,0.761965804418661,12.9988685220153,1.19978572210683,1.55485995870765,1.08412838094602,5.58030240281765,0.669096145396163,3.76717842794007,9.79385575271451,8.16357710050477,0.0898965111389197,5.45901634849298,12.599845317761,30.7290156312479,27.8755737721429,17.7351927562385,45.6003328944783,76.344753486308
"187","VPA_741_3M_10",29,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,446.700861647744,4.97724433973313,2.84189612847366,6.07970316947697,4.53553799921919,3.41433861139447,2.29441628838703,11.9042572541599,0.510007033365153,6.79275534420528,2.47985931077975,3.21252478688696,0.806701462678277,0.430994454378073,1.24912965076378,4.30832987730896,0.821634289287849,13.740109854047,1.2056561892261,1.35823930851559,1.4794555988925,5.49420096886454,0.669364576404391,3.7623634574037,10.293631399733,8.58927480686851,0.101781227136314,5.50553915610691,12.6188207694967,5.2330650481147,2.80445559495409,6.09546457868202,4.34928751130358,3.46200081193428,2.11498708626304,11.5228850563229,0.552555609658169,6.38059857900691,2.4073297259621,3.06135472865157,0.75947139771972,0.448973884429953,1.32653381520825,3.74409577131008,0.74676805010783,13.9019525301628,1.18154730527677,1.68110116471247,1.10951672862779,5.6559568404343,0.659916980547024,3.78481188562893,10.1605769034885,8.60032256686827,0.0936545016053969,5.49369889632718,12.6098880605966,32.8126896972183,28.3182511816296,18.1887459219216,46.4797660656416,79.2550864141998
"188","VPA_741_4M_11",30,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,443.113434491953,4.99134624183437,2.77043373429323,6.01682309100705,4.38944837110152,3.27502816285031,2.16746003542547,11.4069601598553,0.512688506101709,6.68391885973009,2.59441426020278,3.12840797057481,0.758890510915134,0.450284395008491,1.21075133378498,4.2758536996278,0.812665132855062,13.514239218043,1.06576873954614,1.38832092719483,1.45000375392694,5.48479671649922,0.658456548249994,3.74208407288977,10.2699572465146,8.69828519461509,0.0963489378273553,5.42797365637267,12.7119793055335,5.21735127591182,2.77722818578707,6.16409378571906,4.20515776891566,3.32152095737868,2.01443960498234,11.047828889996,0.53311345771846,6.20215256515208,2.56982092555819,3.00768272034746,0.79820384243916,0.416707473975079,1.2433260774363,3.72912625520414,0.732498402930484,13.4396796057887,1.15989983857195,1.68523764553967,1.12805690357959,5.57272597873127,0.661179115713781,3.69800537848535,10.2186216206652,8.58383959942577,0.0846232019359599,5.38829930943076,12.8557366747582,32.4654011974664,28.5518175227276,18.2462193216227,46.7684100084125,79.2208337065694
"189","VPA_773_1M_12",34,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,435.785308768809,4.83899039756412,2.74132730866651,6.11067857759023,4.23943218081428,3.15407377919076,2.07973304908362,10.9947457237495,0.490951461152183,6.63055782260754,2.52543238688235,3.04982515533601,0.734303643797034,0.417692874437867,1.27635674584756,4.07710864043824,0.795963945014699,13.2563325689266,1.17116023256275,1.30374192943262,1.43633151874221,5.44932453652483,0.67877992702187,3.70497110457316,10.2491288354989,8.64655331287339,0.100600294677844,5.39687452719782,12.2751967669272,5.21680184331731,2.7545219331238,5.93290871752155,4.07341950893348,3.19091597742846,1.93767350875628,10.658677149003,0.538411046802849,6.13474897358993,2.38223917308329,2.83081376634167,0.70342206634,0.410324463558416,1.2011681938093,3.52170773279697,0.713008153127281,13.0122458210346,1.200978889563,1.54166510847405,1.05534378499981,5.48351084003246,0.649246201409901,3.68042862001735,10.21138062979,8.47207444599309,0.0809864369684014,5.30531078417832,12.3713019949264,32.3279091110892,27.9893990695348,17.9449624624805,45.9162959606535,78.206254303184
"190","VPA_773_2M_13",35,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,438.737898225033,5.05206737323499,2.75979153113904,6.00789184833435,4.33426134663588,3.36099669243525,2.25459427185961,11.602734409839,0.528206816406872,6.83198321821088,2.49396385188818,3.03523551614312,0.791370159856367,0.533114552166014,1.32747122996535,4.2360017703254,0.807252710869759,13.6064404265131,1.11105189336007,1.40292365470903,1.38837589683494,5.37249564439418,0.662762348837256,3.73649170780096,10.1395980345473,8.43177264462306,0.094518492516728,5.46594897491282,12.1696695658764,5.30844720008095,2.78446203619307,6.09388348823904,4.20263746740954,3.39555462179302,2.11487972109349,11.2877040886058,0.578778675625896,6.27933546095026,2.4873805375278,2.95825888258493,0.786881262699747,0.455005536475057,1.32721973822096,3.69935733112986,0.731744315884527,13.2091829274679,1.19592213224875,1.59041274961486,1.06703578722166,5.39045258766656,0.634100579408822,3.60609594146395,10.0797581021078,8.30469257015765,0.0878962904067626,5.40067479126665,12.6393921638425,30.987318569506,28.1244576706636,18.0818377426481,46.18315844018,77.1963184087813
"191","VPA_773_3M_14",36,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,443.105982399679,4.96209170767141,2.81709979512438,6.02332792671086,4.43134963041806,3.21903928782625,2.31408480805213,11.6766164461612,0.515541136672513,6.69833023471949,2.42515976690103,3.12061005997188,0.838613285589068,0.479908232405205,1.34603773139462,4.30124000753351,0.762097647449519,13.6091193962508,1.21477050553515,1.42541185508088,1.40646847873351,5.49931556225616,0.681535639397718,3.80834512591163,10.1411117272083,8.47285061441372,0.0973527304170541,5.61868372657218,12.9305673490529,5.40943291095118,2.81480401984044,6.11858802640938,4.31552597237637,3.39622410481713,2.15648372429292,11.4839750980358,0.575017387375979,6.31719083218646,2.45715239524998,2.9624034392107,0.78775223037201,0.447392771757936,1.31228772186746,3.86118687266898,0.795435667919996,12.7363244882175,1.20251296200665,1.54721532325485,1.05879570946531,5.53550267778489,0.661695443736545,3.90484413619913,9.84944787620764,8.30118329321828,0.0907450896313501,5.54819261466338,12.9887320940047,31.4703342468658,28.2944297388817,18.2382353859872,46.503709853334,77.9918334460589
"192","VPA_773_4M_15",37,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,440.344176576334,5.13081681869446,2.88084659201801,6.1455259117176,4.41801007674603,3.26858340025769,2.26639538365867,11.5638214512069,0.53699291856494,6.93542239236192,2.38740937746359,3.19370918323819,0.824531200034128,0.49909218435084,1.32486739135027,4.12296408850211,0.765705928773054,12.9428372977543,1.13493370951161,1.43370620430895,1.41073462730619,5.57878424452449,0.676770553414481,3.94866264995794,10.1351175042707,8.55215086625556,0.099773641956916,5.5695085541416,12.5862686920281,5.42849822198055,2.84750705188422,6.31750896775643,4.16866590335671,3.32643049955541,2.09490979955776,11.1142783361864,0.559495451358719,6.12649439958436,2.34310985847459,3.01467665965344,0.743486579264077,0.457347925618787,1.32553131234353,3.55073952160845,0.733484516759813,12.6709502095316,1.20927424425828,1.51087712459564,1.08156727569742,5.49235000146656,0.645172947008096,3.73270530165444,9.60062640750572,8.10567403100515,0.0822593047070469,5.43312143271873,12.8535238670148,31.3127449735358,28.9443167268696,18.3496276934993,47.26004875034,78.624060854808
"193","VPA_787_1F_5",41,"VPA","C57BL-6J","WT",NA,"F",60,1,-2.41958041958042,422.763230667903,4.78916367680641,2.76495299966882,5.76323774991972,3.89308788204794,2.97373551164133,1.89005307861474,10.1078457774093,0.489011672364037,6.45033217167961,2.29454460470321,2.89351477956949,0.764114510395193,0.47720552094325,1.22456299948236,3.8779633466646,0.78988141364074,12.8371296168569,1.08757387603234,1.29953634390854,1.26059703717642,5.40136834902453,0.599782838914239,3.58284288919952,9.7875736692999,8.16180031910053,0.0908576018954735,5.54664001526764,12.0553156357019,4.9397779291673,2.73940117637238,5.81284466201393,3.9167932715772,3.07548594602446,1.77947093142889,10.0853029245377,0.479342928511872,5.92486197084733,2.36670692606305,2.79838261074484,0.722378421559832,0.396387248153225,1.21784139934889,3.51949632700858,0.705119242492651,12.7226563783499,1.02802642591604,1.38327454515402,1.01937695911732,5.51985571499773,0.614766963445324,3.72578799670897,9.75046820255128,8.10126084939958,0.0806227604716456,5.4915149877679,11.7310062158326,31.9942844211636,27.7985634317248,18.0008500119536,45.7796476040446,77.7445802487951
"194","VPA_787_2F_6",42,"VPA","C57BL-6J","WT",NA,"F",60,1,-2.41958041958042,454.969360854092,5.07208654406107,2.97460440180648,6.13902107601372,4.25201869516609,3.27030967595208,2.18184769227638,11.2433679783621,0.523072081379429,7.08593501531959,2.50534230521939,3.15240541159216,0.781603552132779,0.468567443133475,1.24805415220538,4.17339364609853,0.863851180773211,13.7175618587553,1.17865935357653,1.35420895572168,1.45992383434291,5.74162629863964,0.672579574176213,3.94821074166793,10.8695006356924,9.21044180727236,0.103788812315711,5.80371573131096,13.0430659794752,5.27976681864772,2.96360030388603,6.28050156957744,4.24868547617961,3.34986240539865,2.07397359149611,11.1942367357228,0.570938243781,6.6279729146544,2.46133415406311,2.86868465250989,0.774380314933155,0.435153788481949,1.23921053936007,3.70270279116867,0.769390661486548,13.6628478507338,1.17353603807105,1.55726854248045,1.06987527347557,5.90844940835794,0.671620415729676,3.96046607186723,10.8433322689105,9.11613310609305,0.0880175159056812,5.75342802141238,12.8059201312009,33.6172034332828,29.6279551603477,19.6926787845175,49.2379427364097,82.884070647858
"195","VPA_787_3F_7",43,"VPA","C57BL-6J","WT",NA,"F",60,1,-2.41958041958042,444.155317556611,4.89130568928087,2.85312365280133,6.14495802923549,4.27036058146512,3.18946243092752,2.22759720788095,11.2847524357183,0.489582198478198,6.66683665076595,2.54860413298908,3.22651071687188,0.83020946033854,0.443713096551975,1.24494086690474,4.24966692255391,0.82575803937189,13.9643619458345,1.24528615950657,1.39667368733295,1.48649731400644,5.51735412819673,0.628430765488155,3.81122604126041,10.5108765704429,8.80800950429654,0.0877281308805302,5.4495919789984,12.8897507545069,5.09762991356892,2.82846795949622,6.25604407678882,4.19187367972653,3.21886689368439,2.06828323751012,11.0129872651491,0.498891032233285,6.21555967579831,2.4700561081591,2.96426848969236,0.798101375654188,0.425608552721251,1.30115466373818,3.66216035171512,0.735224717635099,13.7659693775223,1.24950103278064,1.65397841701007,1.10996213823623,5.62109430931202,0.631002611272238,3.73865871984521,10.4764943279611,8.81125137926954,0.0794711182319187,5.4204339639458,12.5364114957826,31.7709949955854,28.4787686195766,18.3036927213258,46.7509004544232,78.5363804788494
"196","VPA_9_16",45,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,399.92085584616,4.4298693318976,2.52236397876902,5.29710948349546,3.91433434858189,2.94467653745095,2.00262167472539,10.2813239537981,0.454666000291559,6.07875239492848,2.11806005251391,2.78565206774351,0.690864952468288,0.382186665035724,1.095503172474,3.77773317153246,0.688591802201503,12.0656421442889,0.997642109413436,1.19352054215549,1.2728300897101,4.97504224179709,0.626995498625734,3.41524140214421,9.68536914082765,7.98787795235321,0.0885547836014586,4.95846536281675,11.1174335004166,4.48045228016013,2.56247325185903,5.294197587667,3.74431013724422,2.87676106837267,1.83299246844803,9.79791167767113,0.488083950501122,5.69063186132358,2.08210836912337,2.62172088457032,0.641685828394331,0.373900312373422,1.0309009967326,3.25004503710183,0.641833937328082,11.9841131481408,1.05700334985163,1.42458699290923,0.964480224875612,5.009380416769,0.587860536481287,3.42318425495501,9.59087442785934,7.69264276941376,0.0840170744413668,4.86405725955911,11.1021716460767,29.9964646269352,25.3886362768197,16.6278865044941,42.0492160300803,71.9634661638901
"197","VPA_917_1r_9",46,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,445.956558754766,4.96579691332153,2.79985942601458,5.87036103631152,4.30354810007653,3.31622860942516,2.1081311582987,11.2753922916149,0.518108504186235,6.75792321778326,2.57622058742841,3.11120225814745,0.79914937647341,0.432001346883507,1.22501584098064,4.24383493289991,0.87400591535516,13.6908279732485,1.14756684414251,1.34807581016572,1.47842761128463,5.68432085440186,0.691295454062178,3.76112070960619,10.4556570621688,8.69339757521487,0.104674511659563,5.52965791122911,12.472589416309,5.25476763559769,2.85313337997778,6.09803385065167,4.29882897489741,3.35293086925908,1.99511387446389,11.1551703030725,0.564634112770576,6.41156637575434,2.55434841794959,2.96794678369768,0.813471393399998,0.42467159706376,1.22232628058581,3.7949014017302,0.777627612296236,13.9920457309498,1.11978668504542,1.64586253690607,1.11753410157994,5.85288896505752,0.6814880179425,3.82172307841174,10.5697512830225,8.62424945509125,0.0918967318710769,5.50243453056429,12.0994670744445,32.222413112722,27.9181988371047,18.0501207380542,45.9466212424187,78.1364377795169
"198","VPA_917_2r_10",47,"VPA","C57BL-6J","WT",NA,"M",60,1,-2.41958041958042,434.997199657678,4.97259900727625,2.83636218283347,6.16338839706291,4.3507744231573,3.23935179849788,2.2642399294488,11.5058726938923,0.544809126328936,6.79820829690395,2.63957249686104,3.11658533191854,0.781262856514515,0.420183608530256,1.29882900519946,3.95212109746116,0.863696540145059,13.2661554579645,1.13799104346338,1.36408039952127,1.35440090639476,5.55920580100367,0.679526265790329,3.79168100771773,9.74664341974585,8.33259241274884,0.0973527304170541,5.46891823850234,12.8211046636794,5.32822677348317,2.79008836428662,6.08227235529902,4.16173507421457,3.31477033688581,2.11375238681325,11.1555875680409,0.57189180981619,6.24232132018609,2.67370776235896,2.92748554963832,0.762033067344021,0.41184701650184,1.25108228381073,3.62796861606405,0.776409471683535,13.3951855460069,1.08728707623922,1.50763077255404,1.03134734234445,5.64063928738999,0.658367996478732,3.791899288237,9.81873206007593,8.1657571058762,0.0846838146854192,5.44716084488548,12.1853694058178,30.970295739764,27.0943255244726,17.7641755362979,44.8482131671127,75.7972018300546
